test,run,start,minute,stress_min,rds_ohm,package_temp_C,flange_temp_C,drain_current_A,drain_source_V,samples
12,5,2010-04-14T13:37:43.962000,116,256.0,1.88296,133.61449,208.68441,2.50917,5.00823,75
12,5,2010-04-14T13:37:43.962000,117,257.0,1.90797,133.56746,210.24025,0.0684,5.58063,72
12,5,2010-04-14T13:37:43.962000,118,258.0,1.88248,133.62962,208.35704,2.50678,5.00371,76
12,5,2010-04-14T13:37:43.962000,119,259.0,1.8982,133.69883,209.79521,0.06808,5.58037,72
12,5,2010-04-14T13:37:43.962000,120,260.0,1.88053,133.21526,209.23341,2.50001,5.00692,75
12,5,2010-04-14T13:37:43.962000,121,261.0,1.87139,133.47914,209.65774,1.28914,5.30005,74
12,5,2010-04-14T13:37:43.962000,122,262.0,1.88054,133.79856,208.23233,1.2973,5.29481,74
12,5,2010-04-14T13:37:43.962000,123,263.0,1.8791,133.59522,209.62787,2.51115,5.01375,74
12,5,2010-04-14T13:37:43.962000,124,264.0,1.91663,133.50585,208.91439,0.06854,5.58029,73
12,5,2010-04-14T13:37:43.962000,125,265.0,1.89052,133.43681,208.77074,2.48737,5.01894,75
12,5,2010-04-14T13:37:43.962000,126,266.0,1.91495,133.51419,209.3799,2.48249,5.01705,75
12,5,2010-04-14T13:37:43.962000,127,267.0,1.90927,133.49598,209.59403,0.06868,5.58027,73
12,5,2010-04-14T13:37:43.962000,128,268.0,1.87641,133.59336,209.15432,2.52409,5.00476,75
12,5,2010-04-14T13:37:43.962000,129,269.0,1.88846,133.75695,210.25698,0.06858,5.58031,72
12,5,2010-04-14T13:37:43.962000,130,270.0,1.87868,133.79111,208.41868,2.52238,5.00121,75
12,5,2010-04-14T13:37:43.962000,131,271.0,1.88152,133.58292,209.82811,0.06848,5.58045,73
12,5,2010-04-14T13:37:43.962000,132,272.0,1.8774,133.41544,207.84895,2.51106,5.00463,75
12,5,2010-04-14T13:37:43.962000,133,273.0,1.8918,133.38638,209.59457,0.06849,5.58012,73
12,5,2010-04-14T13:37:43.962000,134,274.0,1.87506,133.43478,209.53702,2.5201,5.00224,75
12,5,2010-04-14T13:37:43.962000,135,275.0,1.90356,133.50909,209.34001,2.49834,5.00636,75
12,5,2010-04-14T13:37:43.962000,136,276.0,1.8999,133.73704,209.50035,2.49663,5.00581,74
12,5,2010-04-14T13:37:43.962000,137,277.0,1.90957,133.28066,209.51181,0.06834,5.58054,73
12,5,2010-04-14T13:37:43.962000,138,278.0,1.8815,133.50148,209.12831,2.48946,5.01055,75
12,5,2010-04-14T13:37:43.962000,139,279.0,1.89258,133.631,209.77508,0.06821,5.58034,73
12,5,2010-04-14T13:37:43.962000,140,280.0,1.88599,133.48157,209.35998,2.51037,5.00728,76
12,5,2010-04-14T13:37:43.962000,141,281.0,1.89819,133.37569,209.26539,2.49125,5.10518,75
12,5,2010-04-14T13:37:43.962000,142,282.0,1.91387,133.46951,209.44343,1.26104,5.29309,74
12,5,2010-04-14T13:37:43.962000,143,283.0,1.91574,133.13836,209.64269,0.06826,5.58047,72
12,5,2010-04-14T13:37:43.962000,144,284.0,1.92457,133.3659,209.43334,2.47807,5.0093,75
12,5,2010-04-14T13:37:43.962000,145,285.0,1.91462,133.42531,209.3674,1.26793,5.30457,74
12,5,2010-04-14T13:37:43.962000,146,286.0,1.93587,133.59546,209.61221,1.26679,5.39413,74
12,5,2010-04-14T13:37:43.962000,147,287.0,1.9486,133.60267,209.64303,2.4421,5.01465,76
12,5,2010-04-14T13:37:43.962000,148,288.0,1.97151,133.80423,209.46584,2.43735,5.01534,77
12,5,2010-04-14T13:37:43.962000,149,289.0,1.97039,133.57814,209.59248,2.42203,5.02422,76
12,5,2010-04-14T13:37:43.962000,150,290.0,2.00071,133.57029,209.72613,2.4086,5.02451,76
12,5,2010-04-14T13:37:43.962000,151,291.0,2.00704,133.6195,209.54079,2.3651,5.03079,75
12,5,2010-04-14T13:37:43.962000,152,292.0,1.96683,133.49857,209.65306,2.40873,5.01532,76
12,5,2010-04-14T13:37:43.962000,153,293.0,1.99376,133.47089,209.57666,2.41268,5.02016,77
12,5,2010-04-14T13:37:43.962000,154,294.0,1.98042,133.50683,209.66195,2.39168,5.02548,76
12,5,2010-04-14T13:37:43.962000,155,295.0,1.97561,133.55159,209.57066,2.40987,5.0198,76
12,5,2010-04-14T13:37:43.962000,156,296.0,1.98308,133.47315,209.55002,2.42025,5.02134,76
12,5,2010-04-14T13:37:43.962000,157,297.0,1.99328,133.45729,209.78256,2.38115,5.02956,75
12,5,2010-04-14T13:37:43.962000,158,298.0,1.99738,133.21671,209.50094,2.4147,5.02366,77
12,5,2010-04-14T13:37:43.962000,159,299.0,1.95562,133.54859,209.52312,2.41977,5.01623,77
12,5,2010-04-14T13:37:43.962000,160,300.0,1.96262,133.55661,209.58735,2.42976,5.01635,76
12,5,2010-04-14T13:37:43.962000,161,301.0,1.96415,133.4997,209.558,2.40261,5.03124,75
12,5,2010-04-14T13:37:43.962000,162,302.0,1.97764,133.49096,209.55436,2.39657,5.03113,76
12,5,2010-04-14T13:37:43.962000,163,303.0,1.9651,133.6276,209.76668,2.40201,5.02662,75
12,5,2010-04-14T13:37:43.962000,164,304.0,1.94863,133.4377,209.03396,2.46329,5.01034,76
12,5,2010-04-14T13:37:43.962000,165,305.0,1.90527,133.49468,209.53905,2.46805,5.00303,75
12,5,2010-04-14T13:37:43.962000,166,306.0,1.8696,133.29612,209.70176,0.0682,5.58015,73
12,5,2010-04-14T13:37:43.962000,167,307.0,1.8404,133.50246,208.99213,2.56189,4.98313,75
12,5,2010-04-14T13:37:43.962000,168,308.0,1.84019,133.4619,210.78138,0.06795,5.58047,72
12,5,2010-04-14T13:37:43.962000,169,309.0,1.82181,133.37691,209.23968,1.32322,5.28124,74
12,5,2010-04-14T13:37:43.962000,170,310.0,1.80983,133.22756,209.29818,2.58854,5.14642,74
12,5,2010-04-14T13:37:43.962000,171,311.0,1.78797,133.22311,209.24322,0.06814,5.58027,72
12,5,2010-04-14T13:37:43.962000,172,312.0,1.80849,133.16361,209.61347,0.06823,5.58031,72
12,5,2010-04-14T13:37:43.962000,173,313.0,1.7925,133.38103,209.28086,0.0686,5.58037,72
12,5,2010-04-14T13:37:43.962000,174,314.0,1.81343,133.51662,209.30456,0.06857,5.58027,72
12,5,2010-04-14T13:37:43.962000,175,315.0,1.78629,133.36776,209.21745,1.3373,5.27866,74
12,5,2010-04-14T13:37:43.962000,176,316.0,1.79661,133.36986,209.26719,0.06838,5.58013,72
12,5,2010-04-14T13:37:43.962000,177,317.0,1.80722,133.29272,209.23766,0.06838,5.5802,73
12,5,2010-04-14T13:37:43.962000,178,318.0,1.7943,133.45915,209.3007,0.06845,5.58038,72
12,5,2010-04-14T13:37:43.962000,179,319.0,1.81347,133.5095,209.25143,0.06833,5.58028,71
12,6,2010-04-15T09:50:45.576000,0,320.0,,37.07267,41.57491,0.06366,5.58218,0
12,6,2010-04-15T09:50:45.576000,1,321.0,,71.34178,101.03302,0.06368,5.58161,0
12,6,2010-04-15T09:50:45.576000,2,322.0,,96.15213,148.08758,0.06368,5.58123,0
12,6,2010-04-15T09:50:45.576000,3,323.0,,109.91001,191.13299,2.50319,5.03194,0
12,6,2010-04-15T09:50:45.576000,4,324.0,1.91322,125.30011,204.65482,2.47479,5.03692,38
12,6,2010-04-15T09:50:45.576000,5,325.0,1.95341,130.08091,209.64075,2.45925,5.04317,79
12,6,2010-04-15T09:50:45.576000,6,326.0,1.96318,130.53705,209.62041,2.44305,5.0498,77
12,6,2010-04-15T09:50:45.576000,7,327.0,1.97539,131.11298,209.64445,2.41142,5.05292,75
12,6,2010-04-15T09:50:45.576000,8,328.0,1.95406,131.57543,209.61215,2.4413,5.04991,77
12,6,2010-04-15T09:50:45.576000,9,329.0,1.95561,131.75805,209.39262,1.25014,5.31638,74
12,6,2010-04-15T09:50:45.576000,10,330.0,1.90947,131.90683,209.31946,2.45161,5.04594,75
12,6,2010-04-15T09:50:45.576000,11,331.0,1.9235,132.26583,210.17992,0.06547,5.58092,73
12,6,2010-04-15T09:50:45.576000,12,332.0,1.9393,132.78365,208.53909,2.47887,5.03406,76
12,6,2010-04-15T09:50:45.576000,13,333.0,1.93695,132.97274,210.45383,0.06608,5.58086,72
12,6,2010-04-15T09:50:45.576000,14,334.0,1.9269,133.02859,208.71809,2.49158,5.03861,76
12,6,2010-04-15T09:50:45.576000,15,335.0,1.91264,133.15163,210.48146,0.0662,5.5808,73
12,6,2010-04-15T09:50:45.576000,16,336.0,1.91772,133.18765,209.78872,2.48085,5.06118,75
12,6,2010-04-15T09:50:45.576000,17,337.0,1.893,133.34817,208.93735,0.06718,5.58065,74
12,6,2010-04-15T09:50:45.576000,18,338.0,1.9102,133.4449,210.74112,1.2793,5.36756,74
12,6,2010-04-15T09:50:45.576000,19,339.0,1.90784,133.43835,209.05327,2.49402,5.0351,75
12,6,2010-04-15T09:50:45.576000,20,340.0,1.89738,133.51945,209.90418,0.0677,5.58073,73
12,6,2010-04-15T09:50:45.576000,21,341.0,1.91676,133.65917,209.09798,1.27828,5.30511,74
12,6,2010-04-15T09:50:45.576000,22,342.0,1.923,133.60574,210.95101,0.068,5.58058,74
12,6,2010-04-15T09:50:45.576000,23,343.0,1.90677,133.53184,209.03707,1.2848,5.304,74
12,6,2010-04-15T09:50:45.576000,24,344.0,1.90333,133.71875,210.56,0.06763,5.58077,74
12,6,2010-04-15T09:50:45.576000,25,345.0,1.89252,133.67455,208.96474,2.50972,5.02193,75
12,6,2010-04-15T09:50:45.576000,26,346.0,1.88045,133.71543,209.78215,1.29794,5.29999,74
12,6,2010-04-15T09:50:45.576000,27,347.0,1.89057,133.71745,209.46913,0.06774,5.58085,73
12,6,2010-04-15T09:50:45.576000,28,348.0,1.86648,133.80722,209.57053,0.06753,5.58057,73
12,6,2010-04-15T09:50:45.576000,29,349.0,1.89788,133.86267,209.09747,2.53234,5.08283,75
12,6,2010-04-15T09:50:45.576000,30,350.0,1.88005,133.60866,209.81608,0.06756,5.58063,72
12,6,2010-04-15T09:50:45.576000,31,351.0,1.85658,133.66637,209.02479,1.31298,5.35229,74
12,6,2010-04-15T09:50:45.576000,32,352.0,1.86093,133.59441,209.15349,1.31033,5.32997,74
12,6,2010-04-15T09:50:45.576000,33,353.0,1.86058,133.55782,209.9061,0.06761,5.58073,72
12,6,2010-04-15T09:50:45.576000,34,354.0,1.85102,133.86307,209.15462,0.06809,5.5806,73
12,6,2010-04-15T09:50:45.576000,35,355.0,1.84378,133.63529,209.14166,2.56297,5.00415,75
12,6,2010-04-15T09:50:45.576000,36,356.0,1.85185,133.61335,209.86516,0.06791,5.5807,72
12,6,2010-04-15T09:50:45.576000,37,357.0,1.84066,133.84243,209.09768,0.06817,5.58074,73
12,6,2010-04-15T09:50:45.576000,38,358.0,1.8537,133.85045,209.54012,2.5572,4.99261,75
12,6,2010-04-15T09:50:45.576000,39,359.0,1.84242,133.77719,209.46681,0.068,5.58083,72
12,6,2010-04-15T09:50:45.576000,40,360.0,1.83142,133.79354,208.51587,2.57111,4.98605,76
12,6,2010-04-15T09:50:45.576000,41,361.0,1.86847,133.55766,209.45145,0.06776,5.58065,73
12,6,2010-04-15T09:50:45.576000,42,362.0,1.86846,133.75889,210.56287,2.56062,4.99782,75
12,6,2010-04-15T09:50:45.576000,43,363.0,1.82207,133.93852,208.97816,1.30957,5.28741,74
12,6,2010-04-15T09:50:45.576000,44,364.0,1.86397,133.75509,210.48195,1.30983,5.28508,74
12,6,2010-04-15T09:50:45.576000,45,365.0,1.84435,133.77201,208.7029,1.31118,5.28607,74
12,6,2010-04-15T09:50:45.576000,46,366.0,1.84795,133.56236,209.98335,0.06765,5.58048,74
12,6,2010-04-15T09:50:45.576000,47,367.0,1.84937,133.55645,208.52587,2.55863,5.08578,75
12,6,2010-04-15T09:50:45.576000,48,368.0,1.84132,133.50917,210.04737,0.06807,5.5804,73
12,6,2010-04-15T09:50:45.576000,49,369.0,1.84937,133.54552,208.09245,2.54944,4.98981,75
12,6,2010-04-15T09:50:45.576000,50,370.0,1.84835,133.72409,209.94949,0.06826,5.58056,73
12,6,2010-04-15T09:50:45.576000,51,371.0,1.8555,133.52674,208.35485,2.56292,4.98814,76
12,6,2010-04-15T09:50:45.576000,52,372.0,1.85858,133.66022,210.01037,0.06787,5.58092,72
12,6,2010-04-15T09:50:45.576000,53,373.0,1.84588,133.49655,208.51854,2.55653,4.98813,76
12,6,2010-04-15T09:50:45.576000,54,374.0,1.83803,133.65107,210.39184,0.06785,5.58049,72
12,6,2010-04-15T09:50:45.576000,55,375.0,1.8437,133.60728,208.44214,2.55822,4.981,76
12,6,2010-04-15T09:50:45.576000,56,376.0,1.84986,133.69454,209.95391,0.06803,5.58031,72
12,6,2010-04-15T09:50:45.576000,57,377.0,1.84036,133.64427,208.58552,2.55688,4.98938,76
12,6,2010-04-15T09:50:45.576000,58,378.0,1.87615,133.74295,210.19071,0.06836,5.58045,72
12,6,2010-04-15T09:50:45.576000,59,379.0,1.84438,133.60461,208.31631,2.55224,4.99069,76
12,6,2010-04-15T09:50:45.576000,60,380.0,1.83569,133.66022,209.41407,0.06808,5.58015,73
12,6,2010-04-15T09:50:45.576000,61,381.0,1.83431,133.55604,209.31814,2.54388,5.05641,75
12,6,2010-04-15T09:50:45.576000,62,382.0,1.84774,133.25395,208.89056,0.06857,5.5803,73
12,6,2010-04-15T09:50:45.576000,63,383.0,1.84805,132.9606,209.78736,2.54855,5.00861,75
12,6,2010-04-15T09:50:45.576000,64,384.0,1.8597,133.47526,209.16073,2.52714,4.99058,75
12,6,2010-04-15T09:50:45.576000,65,385.0,1.84222,133.54673,209.66053,0.06849,5.58033,72
12,6,2010-04-15T09:50:45.576000,66,386.0,1.86879,133.9046,208.86834,2.55906,4.98737,76
12,6,2010-04-15T09:50:45.576000,67,387.0,1.8359,133.64913,210.0985,0.06846,5.58024,73
12,6,2010-04-15T09:50:45.576000,68,388.0,1.84141,133.49428,208.16219,2.54858,5.03737,75
12,6,2010-04-15T09:50:45.576000,69,389.0,1.8428,133.27928,209.89224,0.06803,5.58012,73
12,6,2010-04-15T09:50:45.576000,70,390.0,1.8523,133.6212,208.30365,2.52145,5.05527,75
12,6,2010-04-15T09:50:45.576000,71,391.0,1.8449,133.49517,210.16747,0.06862,5.58055,73
12,6,2010-04-15T09:50:45.576000,72,392.0,1.83762,133.95333,208.87077,2.56367,4.98665,76
12,6,2010-04-15T09:50:45.576000,73,393.0,1.81993,133.79225,210.67628,0.06832,5.58034,72
12,6,2010-04-15T09:50:45.576000,74,394.0,1.84745,133.67738,208.75176,2.56641,4.98176,76
12,6,2010-04-15T09:50:45.576000,75,395.0,1.84114,133.9437,210.56958,0.06871,5.58035,72
12,6,2010-04-15T09:50:45.576000,76,396.0,1.83193,133.81588,209.15084,2.56196,4.98204,76
12,6,2010-04-15T09:50:45.576000,77,397.0,1.83402,133.87643,210.75049,0.06838,5.58046,72
12,6,2010-04-15T09:50:45.576000,78,398.0,1.8354,133.81807,208.90138,2.57541,4.97526,76
12,6,2010-04-15T09:50:45.576000,79,399.0,1.85601,133.82373,210.63579,0.06844,5.58039,72
12,6,2010-04-15T09:50:45.576000,80,400.0,1.82449,133.72101,209.12727,2.57284,4.98708,75
12,6,2010-04-15T09:50:45.576000,81,401.0,1.82822,133.8264,209.96568,0.0682,5.58005,73
12,6,2010-04-15T09:50:45.576000,82,402.0,1.83524,133.77873,209.18695,0.06818,5.58031,72
12,6,2010-04-15T09:50:45.576000,83,403.0,1.82541,133.72465,209.14896,2.56903,4.98975,75
12,6,2010-04-15T09:50:45.576000,84,404.0,1.82446,133.67981,210.05031,0.06886,5.58023,73
12,6,2010-04-15T09:50:45.576000,85,405.0,1.84847,133.76051,209.18287,0.06861,5.58023,72
12,6,2010-04-15T09:50:45.576000,86,406.0,1.84392,133.35011,209.11734,1.3196,5.28728,74
12,6,2010-04-15T09:50:45.576000,87,407.0,1.83494,133.79225,209.16522,1.32594,5.28633,74
12,6,2010-04-15T09:50:45.576000,88,408.0,1.8356,133.8634,210.0328,0.06875,5.58027,72
12,6,2010-04-15T09:50:45.576000,89,409.0,1.83817,133.89796,209.17895,0.06855,5.58022,73
12,6,2010-04-15T09:50:45.576000,90,410.0,1.83273,133.68823,209.12598,2.56607,4.99533,75
12,6,2010-04-15T09:50:45.576000,91,411.0,1.84184,133.94038,209.5279,0.06869,5.58018,72
12,6,2010-04-15T09:50:45.576000,92,412.0,1.83291,133.71154,209.16022,0.06848,5.58011,73
12,6,2010-04-15T09:50:45.576000,93,413.0,1.8219,133.79734,209.21164,1.3245,5.34648,74
12,6,2010-04-15T09:50:45.576000,94,414.0,1.85379,133.66111,209.98236,0.0684,5.57982,73
12,6,2010-04-15T09:50:45.576000,95,415.0,1.82373,133.78116,209.19653,0.06841,5.58014,72
12,6,2010-04-15T09:50:45.576000,96,416.0,1.81223,133.84397,209.05665,1.32021,5.28675,74
12,6,2010-04-15T09:50:45.576000,97,417.0,1.85301,133.54657,209.21225,1.32201,5.33587,74
12,6,2010-04-15T09:50:45.576000,98,418.0,1.82874,133.74295,209.2231,0.06845,5.58015,72
12,6,2010-04-15T09:50:45.576000,99,419.0,1.82735,133.66993,209.14998,0.06851,5.58014,72
12,6,2010-04-15T09:50:45.576000,100,420.0,1.82279,133.70045,209.21327,0.06847,5.57995,72
12,6,2010-04-15T09:50:45.576000,101,421.0,1.82838,133.81289,209.19723,1.32475,5.34785,74
12,6,2010-04-15T09:50:45.576000,102,422.0,1.81309,133.67827,209.2196,2.57993,4.98484,74
12,6,2010-04-15T09:50:45.576000,103,423.0,1.81984,133.79192,209.99882,0.0686,5.58037,72
12,6,2010-04-15T09:50:45.576000,104,424.0,1.84349,133.59117,209.1286,0.06888,5.57973,73
12,6,2010-04-15T09:50:45.576000,105,425.0,1.85374,133.63893,209.15051,1.32413,5.28066,74
12,6,2010-04-15T09:50:45.576000,106,426.0,1.81892,133.64063,210.09336,0.06875,5.58,73
12,6,2010-04-15T09:50:45.576000,107,427.0,1.8345,133.71381,209.21919,0.06898,5.58009,72
12,6,2010-04-15T09:50:45.576000,108,428.0,1.82305,133.83976,209.15672,1.31666,5.28244,74
12,6,2010-04-15T09:50:45.576000,109,429.0,1.82194,133.85134,209.59307,1.32807,5.38182,74
12,6,2010-04-15T09:50:45.576000,110,430.0,1.839,134.02505,209.53568,0.06915,5.58013,72
12,6,2010-04-15T09:50:45.576000,111,431.0,1.83381,133.92063,209.23899,2.57514,4.98271,74
12,6,2010-04-15T09:50:45.576000,112,432.0,1.84759,133.63845,209.51341,1.31984,5.32956,74
12,6,2010-04-15T09:50:45.576000,113,433.0,1.81456,133.72571,209.4767,0.06885,5.5802,72
12,6,2010-04-15T09:50:45.576000,114,434.0,1.83099,133.84365,209.1658,2.57009,4.97626,76
12,6,2010-04-15T09:50:45.576000,115,435.0,1.8414,133.7066,209.96002,0.06879,5.58011,72
12,6,2010-04-15T09:50:45.576000,116,436.0,1.84876,134.11684,209.19537,1.31462,5.28235,74
12,6,2010-04-15T09:50:45.576000,117,437.0,1.84525,133.7814,210.28684,2.50518,5.17745,74
12,6,2010-04-15T09:50:45.576000,118,438.0,1.87657,133.7644,209.56777,0.06879,5.58003,72
12,6,2010-04-15T09:50:45.576000,119,439.0,1.84275,133.77363,209.16911,1.29364,5.29237,74
12,6,2010-04-15T09:50:45.576000,120,440.0,1.84133,134.00716,209.24001,1.32488,5.28912,74
12,6,2010-04-15T09:50:45.576000,121,441.0,1.83499,133.73437,209.54973,0.06859,5.57999,72
12,6,2010-04-15T09:50:45.576000,122,442.0,1.83562,133.90913,209.18898,0.06841,5.58009,72
12,6,2010-04-15T09:50:45.576000,123,443.0,1.831,133.83725,209.12239,1.29955,5.32759,74
12,6,2010-04-15T09:50:45.576000,124,444.0,1.86208,133.82381,209.56313,1.30917,5.28632,74
12,6,2010-04-15T09:50:45.576000,125,445.0,1.84077,133.90104,209.51176,0.06822,5.58015,72
12,6,2010-04-15T09:50:45.576000,126,446.0,1.8334,133.99777,209.15567,2.55495,4.99109,75
12,6,2010-04-15T09:50:45.576000,127,447.0,1.8483,133.72231,209.8365,0.06905,5.57994,73
12,6,2010-04-15T09:50:45.576000,128,448.0,1.84587,133.90808,209.5417,0.06862,5.58018,72
12,6,2010-04-15T09:50:45.576000,129,449.0,1.84684,133.63278,209.09789,2.54369,4.98736,75
12,6,2010-04-15T09:50:45.576000,130,450.0,1.87186,133.90525,209.95516,0.06844,5.58007,73
12,6,2010-04-15T09:50:45.576000,131,451.0,1.84075,133.83434,209.18642,0.06836,5.58006,72
12,6,2010-04-15T09:50:45.576000,132,452.0,1.86307,133.86647,209.11511,2.55365,4.99304,75
12,6,2010-04-15T09:50:45.576000,133,453.0,1.83779,134.00238,209.54889,0.06883,5.57993,73
12,6,2010-04-15T09:50:45.576000,134,454.0,1.84667,133.88469,209.8181,0.06832,5.5802,72
12,6,2010-04-15T09:50:45.576000,135,455.0,1.87713,133.77306,209.16509,1.31191,5.28835,74
12,6,2010-04-15T09:50:45.576000,136,456.0,1.83941,133.68879,209.57307,1.31065,5.28926,74
12,6,2010-04-15T09:50:45.576000,137,457.0,1.85049,133.65609,209.52066,0.0682,5.58013,72
12,6,2010-04-15T09:50:45.576000,138,458.0,1.84443,133.86793,209.10224,1.30774,5.28779,74
12,6,2010-04-15T09:50:45.576000,139,459.0,1.84657,133.69673,209.3305,2.55842,4.99377,74
12,6,2010-04-15T09:50:45.576000,140,460.0,1.8486,133.88995,209.95116,0.06824,5.58035,72
12,6,2010-04-15T09:50:45.576000,141,461.0,1.854,133.81912,208.96771,2.54385,4.99152,75
12,6,2010-04-15T09:50:45.576000,142,462.0,1.87037,133.95527,210.78209,0.06901,5.58015,73
12,6,2010-04-15T09:50:45.576000,143,463.0,1.86436,134.03047,208.99298,1.30472,5.28719,74
12,6,2010-04-15T09:50:45.576000,144,464.0,1.87043,134.01412,210.72956,1.29473,5.30247,74
12,6,2010-04-15T09:50:45.576000,145,465.0,1.84922,134.0945,209.06233,0.06875,5.58005,73
12,6,2010-04-15T09:50:45.576000,146,466.0,1.84741,134.01169,209.83525,2.53706,4.99542,75
12,6,2010-04-15T09:50:45.576000,147,467.0,1.87454,133.98506,210.78049,0.06882,5.58008,72
12,6,2010-04-15T09:50:45.576000,148,468.0,1.881,134.12526,209.16479,2.53392,4.99608,76
12,6,2010-04-15T09:50:45.576000,149,469.0,1.86312,134.06649,210.81037,0.06915,5.58024,72
12,6,2010-04-15T09:50:45.576000,150,470.0,1.85869,134.13141,208.99579,2.54112,4.98991,76
12,6,2010-04-15T09:50:45.576000,151,471.0,1.86033,133.74416,210.5315,0.06899,5.57997,72
12,6,2010-04-15T09:50:45.576000,152,472.0,1.85099,133.91755,208.90731,2.52804,5.00277,75
12,6,2010-04-15T09:50:45.576000,153,473.0,1.87122,133.87902,210.66154,0.0685,5.5802,73
12,6,2010-04-15T09:50:45.576000,154,474.0,1.8411,134.0019,209.03098,2.53725,4.99895,74
12,6,2010-04-15T09:50:45.576000,155,475.0,1.87522,133.53411,209.47686,1.29715,5.28838,74
12,6,2010-04-15T09:50:45.576000,156,476.0,1.84321,133.82697,209.49824,0.06868,5.58031,72
12,6,2010-04-15T09:50:45.576000,157,477.0,1.8624,134.00481,209.12624,2.53554,4.99222,75
12,6,2010-04-15T09:50:45.576000,158,478.0,1.84986,133.57369,209.87971,0.06868,5.58001,73
12,6,2010-04-15T09:50:45.576000,159,479.0,1.86454,133.9182,209.03352,0.06886,5.57995,73
12,6,2010-04-15T09:50:45.576000,160,480.0,1.8575,133.72352,209.13324,2.52641,5.00118,75
12,6,2010-04-15T09:50:45.576000,161,481.0,1.85035,133.86825,209.91337,0.06855,5.57993,72
12,6,2010-04-15T09:50:45.576000,162,482.0,1.87504,133.58049,209.09376,0.06908,5.58013,73
12,6,2010-04-15T09:50:45.576000,163,483.0,1.8855,133.91059,209.89018,2.52369,5.03889,75
12,6,2010-04-15T09:50:45.576000,164,484.0,1.86766,133.74983,209.83188,0.06867,5.57993,72
12,6,2010-04-15T09:50:45.576000,165,485.0,1.88161,133.87894,208.92864,2.53486,5.00085,75
12,6,2010-04-15T09:50:45.576000,166,486.0,1.88057,133.7869,209.89658,0.06872,5.58,73
12,6,2010-04-15T09:50:45.576000,167,487.0,1.86383,133.53597,209.19743,0.06873,5.58011,72
12,6,2010-04-15T09:50:45.576000,168,488.0,1.86478,133.85627,208.90569,2.53836,4.99341,76
12,6,2010-04-15T09:50:45.576000,169,489.0,1.85431,133.78868,209.87633,0.06847,5.58006,72
12,6,2010-04-15T09:50:45.576000,170,490.0,1.89313,133.78836,209.16632,0.06857,5.58015,73
12,6,2010-04-15T09:50:45.576000,171,491.0,1.87144,133.826,209.15677,2.52895,5.00597,75
12,6,2010-04-15T09:50:45.576000,172,492.0,1.85207,133.65447,209.8235,0.06832,5.58011,72
12,6,2010-04-15T09:50:45.576000,173,493.0,1.87121,133.8872,209.15316,1.29746,5.39138,74
12,6,2010-04-15T09:50:45.576000,174,494.0,1.87892,133.74789,209.1856,2.53192,5.00229,74
12,6,2010-04-15T09:50:45.576000,175,495.0,1.8542,133.83264,210.74295,0.06862,5.57999,72
12,6,2010-04-15T09:50:45.576000,176,496.0,1.86628,133.75533,209.11312,2.50069,5.0039,74
12,6,2010-04-15T09:50:45.576000,177,497.0,1.87261,133.89926,210.78353,1.30174,5.35574,74
12,6,2010-04-15T09:50:45.576000,178,498.0,1.87844,133.86364,209.126,0.06867,5.57984,73
12,6,2010-04-15T09:50:45.576000,179,499.0,1.88394,133.83215,209.16816,2.53052,5.00036,75
12,6,2010-04-15T09:50:45.576000,180,500.0,1.89825,133.63885,210.38387,0.06826,5.58024,72
12,6,2010-04-15T09:50:45.576000,181,501.0,1.86375,134.00271,208.94233,2.51493,5.00566,75
12,6,2010-04-15T09:50:45.576000,182,502.0,1.89918,134.04561,210.77288,0.06826,5.58003,73
12,6,2010-04-15T09:50:45.576000,183,503.0,1.88538,133.83482,208.78373,2.4981,5.00974,74
12,6,2010-04-15T09:50:45.576000,184,504.0,1.89306,133.72619,210.54346,1.26873,5.32542,74
12,6,2010-04-15T09:50:45.576000,185,505.0,1.89419,133.50699,208.89348,0.06862,5.57993,73
12,6,2010-04-15T09:50:45.576000,186,506.0,1.88392,133.60574,208.48613,2.51821,5.00068,75
12,6,2010-04-15T09:50:45.576000,187,507.0,1.91553,133.6144,210.17523,0.06841,5.5801,72
12,6,2010-04-15T09:50:45.576000,188,508.0,1.88116,133.37861,208.3767,2.52762,4.99623,76
